# Wavelength (µm)	RSR
5.6168	0.000000
5.6180	0.000000
5.6193	0.000000
5.6206	0.000000
5.6218	0.000000
5.6231	0.000000
5.6244	0.000000
5.6256	0.000000
5.6269	0.000000
5.6282	0.000000
5.6295	0.000000
5.6307	0.000000
5.6320	0.000000
5.6333	0.000000
5.6345	0.000000
5.6358	0.000000
5.6371	0.000000
5.6383	0.000000
5.6396	0.000000
5.6409	0.000000
5.6422	0.000000
5.6434	0.000000
5.6447	0.000000
5.6460	0.000000
5.6472	0.000000
5.6485	0.000000
5.6498	0.000000
5.6510	0.000000
5.6523	0.000000
5.6536	0.000000
5.6549	0.000000
5.6561	0.000000
5.6574	0.000000
5.6587	0.000000
5.6599	0.000000
5.6612	0.000000
5.6625	0.000000
5.6637	0.000000
5.6650	0.000000
5.6663	0.000000
5.6676	0.000000
5.6688	0.000000
5.6701	0.000000
5.6714	0.000000
5.6726	0.000000
5.6739	0.000000
5.6752	0.000000
5.6764	0.000000
5.6777	0.000000
5.6790	0.000000
5.6803	0.000000
5.6815	0.000000
5.6828	0.000000
5.6841	0.000000
5.6853	0.000000
5.6866	0.000000
5.6879	0.000000
5.6891	0.000000
5.6904	0.000000
5.6917	0.000000
5.6930	0.000000
5.6942	0.000000
5.6955	0.000000
5.6968	0.000000
5.6980	0.000000
5.6993	0.000000
5.7006	0.000000
5.7019	0.000000
5.7031	0.000000
5.7044	0.000000
5.7057	0.000000
5.7069	0.000000
5.7082	0.000000
5.7095	0.000000
5.7107	0.000000
5.7120	0.000000
5.7133	0.000000
5.7146	0.000000
5.7158	0.000000
5.7171	0.000000
5.7184	0.000000
5.7196	0.000000
5.7209	0.000000
5.7222	0.000000
5.7234	0.000000
5.7247	0.000000
5.7260	0.000000
5.7273	0.000000
5.7285	0.000000
5.7298	0.000000
5.7311	0.000000
5.7323	0.000000
5.7336	0.000000
5.7349	0.000000
5.7361	0.000000
5.7374	0.000000
5.7387	0.000000
5.7400	0.000000
5.7412	0.000000
5.7425	0.000000
5.7438	0.000000
5.7450	0.000000
5.7463	0.000000
5.7476	0.000000
5.7488	0.000000
5.7501	0.000000
5.7514	0.000000
5.7527	0.000000
5.7539	0.000000
5.7552	0.000000
5.7565	0.000000
5.7577	0.000000
5.7590	0.000000
5.7603	0.000000
5.7615	0.000000
5.7628	0.000000
5.7641	0.000000
5.7654	0.000000
5.7666	0.000000
5.7679	0.000000
5.7692	0.000000
5.7704	0.000000
5.7717	0.000000
5.7730	0.000000
5.7742	0.000000
5.7755	0.000000
5.7768	0.000000
5.7781	0.000000
5.7793	0.000000
5.7806	0.000000
5.7819	0.000000
5.7831	0.000000
5.7844	0.000000
5.7857	0.000000
5.7869	0.000000
5.7882	0.000000
5.7895	0.000000
5.7908	0.000000
5.7920	0.000000
5.7933	0.000000
5.7946	0.000000
5.7958	0.000000
5.7971	0.000000
5.7984	0.000000
5.7996	0.000000
5.8009	0.000000
5.8022	0.000000
5.8035	0.000000
5.8047	0.000000
5.8060	0.000000
5.8073	0.000000
5.8085	0.000000
5.8098	0.000000
5.8111	0.000000
5.8124	0.000000
5.8136	0.000000
5.8149	0.000000
5.8162	0.000000
5.8174	0.000000
5.8187	0.000000
5.8200	0.000000
5.8212	0.000000
5.8225	0.000000
5.8238	0.000000
5.8251	0.000000
5.8263	0.000000
5.8276	0.000000
5.8289	0.000000
5.8301	0.000000
5.8314	0.000000
5.8327	0.000000
5.8339	0.000000
5.8352	0.000000
5.8365	0.000000
5.8378	0.000000
5.8390	0.000000
5.8403	0.000000
5.8416	0.000000
5.8428	0.000000
5.8441	0.000000
5.8454	0.000000
5.8466	0.000000
5.8479	0.000000
5.8492	0.000000
5.8505	0.000000
5.8517	0.000000
5.8530	0.000000
5.8543	0.000000
5.8555	0.000000
5.8568	0.000000
5.8581	0.000000
5.8593	0.000000
5.8606	0.000000
5.8619	0.000000
5.8632	0.000000
5.8644	0.000000
5.8657	0.000000
5.8670	0.000000
5.8682	0.000000
5.8695	0.000000
5.8708	0.000000
5.8720	0.000000
5.8733	0.000000
5.8746	0.000000
5.8759	0.000000
5.8771	0.000000
5.8784	0.000000
5.8797	0.000000
5.8809	0.000000
5.8822	0.000000
5.8835	0.000000
5.8847	0.000000
5.8860	0.000000
5.8873	0.000000
5.8886	0.000000
5.8898	0.000000
5.8911	0.000000
5.8924	0.000000
5.8936	0.000000
5.8949	0.000000
5.8962	0.000000
5.8974	0.000000
5.8987	0.000000
5.9000	0.000000
5.9013	0.000000
5.9025	0.000000
5.9038	0.000000
5.9051	0.000000
5.9063	0.000000
5.9076	0.000000
5.9089	0.000000
5.9102	0.000000
5.9114	0.000000
5.9127	0.000000
5.9140	0.000000
5.9152	0.000000
5.9165	0.000000
5.9178	0.000000
5.9190	0.000000
5.9203	0.000000
5.9216	0.000000
5.9229	0.000000
5.9241	0.000000
5.9254	0.000000
5.9267	0.000000
5.9279	0.000000
5.9292	0.000000
5.9305	0.000000
5.9317	0.000000
5.9330	0.000000
5.9343	0.000000
5.9356	0.000000
5.9368	0.000000
5.9381	0.000000
5.9394	0.000000
5.9406	0.000000
5.9419	0.000000
5.9432	0.000000
5.9444	0.000000
5.9457	0.000000
5.9470	0.000000
5.9483	0.000000
5.9495	0.000000
5.9508	0.000000
5.9521	0.000000
5.9533	0.000000
5.9546	0.000000
5.9559	0.000000
5.9571	0.000000
5.9584	0.000000
5.9597	0.000000
5.9610	0.000000
5.9622	0.000000
5.9635	0.000000
5.9648	0.000000
5.9660	0.000000
5.9673	0.000000
5.9686	0.000000
5.9698	0.000000
5.9711	0.000000
5.9724	0.000000
5.9737	0.000000
5.9749	0.000000
5.9762	0.000000
5.9775	0.000000
5.9787	0.000000
5.9800	0.000000
5.9813	0.000000
5.9825	0.000000
5.9838	0.000000
5.9851	0.000000
5.9864	0.000000
5.9876	0.000000
5.9889	0.000000
5.9902	0.000000
5.9914	0.000000
5.9927	0.000000
5.9940	0.000000
5.9952	0.000000
5.9965	0.000000
5.9978	0.000000
5.9991	0.000000
6.0003	0.000000
6.0016	0.000000
6.0029	0.000000
6.0041	0.000000
6.0054	0.000000
6.0067	0.000000
6.0080	0.000000
6.0092	0.000000
6.0105	0.000000
6.0118	0.000000
6.0130	0.000000
6.0143	0.000000
6.0156	0.000000
6.0168	0.000000
6.0181	0.000000
6.0194	0.000000
6.0207	0.000000
6.0219	0.000000
6.0232	0.000000
6.0245	0.000000
6.0257	0.000000
6.0270	0.000000
6.0283	0.000000
6.0295	0.000000
6.0308	0.000000
6.0321	0.000000
6.0334	0.000000
6.0346	0.000000
6.0359	0.000000
6.0372	0.000000
6.0384	0.000000
6.0397	0.000000
6.0410	0.000000
6.0422	0.000000
6.0435	0.000000
6.0448	0.000000
6.0461	0.000000
6.0473	0.000000
6.0486	0.000000
6.0499	0.000000
6.0511	0.000000
6.0524	0.000000
6.0537	0.000000
6.0549	0.000000
6.0562	0.000000
6.0575	0.000000
6.0588	0.000000
6.0600	0.000000
6.0613	0.000000
6.0626	0.000000
6.0638	0.000000
6.0651	0.000000
6.0664	0.000000
6.0676	0.000000
6.0689	0.000000
6.0702	0.000000
6.0715	0.000000
6.0727	0.000000
6.0740	0.000000
6.0753	0.000000
6.0765	0.000000
6.0778	0.000000
6.0791	0.000000
6.0803	0.000000
6.0816	0.000000
6.0829	0.000000
6.0842	0.000000
6.0854	0.000000
6.0867	0.000000
6.0880	0.000000
6.0892	0.000000
6.0905	0.000000
6.0918	0.000000
6.0930	0.000000
6.0943	0.000000
6.0956	0.000000
6.0969	0.000000
6.0981	0.000000
6.0994	0.000000
6.1007	0.000000
6.1019	0.000000
6.1032	0.000000
6.1045	0.000000
6.1058	0.000000
6.1070	0.000000
6.1083	0.000000
6.1096	0.000000
6.1108	0.000000
6.1121	0.000000
6.1134	0.000000
6.1146	0.000000
6.1159	0.000000
6.1172	0.000000
6.1185	0.000000
6.1197	0.000000
6.1210	0.000000
6.1223	0.000000
6.1235	0.000000
6.1248	0.000000
6.1261	0.000000
6.1273	0.000000
6.1286	0.000000
6.1299	0.000000
6.1312	0.000000
6.1324	0.000000
6.1337	0.000000
6.1350	0.000000
6.1362	0.000000
6.1375	0.000000
6.1388	0.000000
6.1400	0.000000
6.1413	0.000000
6.1426	0.000000
6.1439	0.000000
6.1451	0.000000
6.1464	0.000000
6.1477	0.000000
6.1489	0.000000
6.1502	0.000000
6.1515	0.000000
6.1527	0.000000
6.1540	0.000000
6.1553	0.000000
6.1566	0.000000
6.1578	0.000000
6.1591	0.000000
6.1604	0.000000
6.1616	0.000000
6.1629	0.000000
6.1642	0.000000
6.1654	0.000000
6.1667	0.000000
6.1680	0.000000
6.1693	0.000000
6.1705	0.000000
6.1718	0.000000
6.1731	0.000000
6.1743	0.000000
6.1756	0.000000
6.1769	0.000000
6.1781	0.000000
6.1794	0.000000
6.1807	0.000000
6.1820	0.000000
6.1832	0.000000
6.1845	0.000000
6.1858	0.000000
6.1870	0.000000
6.1883	0.000000
6.1896	0.000000
6.1908	0.000000
6.1921	0.000000
6.1934	0.000000
6.1947	0.000000
6.1959	0.000000
6.1972	0.000000
6.1985	0.000000
6.1997	0.000000
6.2010	0.000000
6.2023	0.000000
6.2036	0.000000
6.2048	0.000000
6.2061	0.000000
6.2074	0.000000
6.2086	0.000000
6.2099	0.000000
6.2112	0.000000
6.2124	0.000000
6.2137	0.000000
6.2150	0.000000
6.2163	0.000000
6.2175	0.000000
6.2188	0.000000
6.2201	0.000000
6.2213	0.000000
6.2226	0.000000
6.2239	0.000000
6.2251	0.000000
6.2264	0.000000
6.2277	0.000000
6.2290	0.000000
6.2302	0.000000
6.2315	0.000000
6.2328	0.000000
6.2340	0.000000
6.2353	0.000000
6.2366	0.000000
6.2378	0.000000
6.2391	0.000000
6.2404	0.000000
6.2417	0.000000
6.2429	0.000000
6.2442	0.000000
6.2455	0.000000
6.2467	0.000000
6.2480	0.000000
6.2493	0.000000
6.2505	0.000000
6.2518	0.000000
6.2531	0.000000
6.2544	0.000000
6.2556	0.000000
6.2569	0.000000
6.2582	0.000000
6.2594	0.000000
6.2607	0.000000
6.2620	0.000000
6.2632	0.000000
6.2645	0.000000
6.2658	0.000000
6.2671	0.000000
6.2683	0.000000
6.2696	0.000000
6.2709	0.000000
6.2721	0.000000
6.2734	0.000000
6.2747	0.000000
6.2759	0.000000
6.2772	0.000000
6.2785	0.000000
6.2798	0.000000
6.2810	0.000000
6.2823	0.000000
6.2836	0.000000
6.2848	0.000000
6.2861	0.000000
6.2874	0.000000
6.2886	0.000000
6.2899	0.000000
6.2912	0.000000
6.2925	0.000000
6.2937	0.000000
6.2950	0.000000
6.2963	0.000000
6.2975	0.000000
6.2988	0.000000
6.3001	0.000000
6.3014	0.000000
6.3026	0.000000
6.3039	0.000000
6.3052	0.000000
6.3064	0.000000
6.3077	0.000000
6.3090	0.000000
6.3102	0.000000
6.3115	0.000000
6.3128	0.000000
6.3141	0.000000
6.3153	0.000000
6.3166	0.000000
6.3179	0.000000
6.3191	0.000000
6.3204	0.000000
6.3217	0.000000
6.3229	0.000000
6.3242	0.000000
6.3255	0.000000
6.3268	0.000000
6.3280	0.000000
6.3293	0.000000
6.3306	0.000000
6.3318	0.000000
6.3331	0.000000
6.3344	0.000000
6.3356	0.000000
6.3369	0.000000
6.3382	0.000000
6.3395	0.000000
6.3407	0.000000
6.3420	0.000000
6.3433	0.000000
6.3445	0.000000
6.3458	0.000000
6.3471	0.000000
6.3483	0.000000
6.3496	0.000000
6.3509	0.000000
6.3522	0.000000
6.3534	0.000000
6.3547	0.000000
6.3560	0.000000
6.3572	0.000000
6.3585	0.000000
6.3598	0.000000
6.3610	0.000000
6.3623	0.000000
6.3636	0.000000
6.3649	0.000000
6.3661	0.000000
6.3674	0.000000
6.3687	0.000000
6.3699	0.000000
6.3712	0.000000
6.3725	0.000000
6.3737	0.000000
6.3750	0.000000
6.3763	0.000000
6.3776	0.000000
6.3788	0.000000
6.3801	0.000000
6.3814	0.000000
6.3826	0.000000
6.3839	0.000000
6.3852	0.000000
6.3864	0.000000
6.3877	0.000000
6.3890	0.000000
6.3903	0.000000
6.3915	0.000000
6.3928	0.000000
6.3941	0.000000
6.3953	0.000000
6.3966	0.000000
6.3979	0.000000
6.3991	0.000000
6.4004	0.000000
6.4017	0.000000
6.4030	0.000000
6.4042	0.000000
6.4055	0.000000
6.4068	0.000000
6.4080	0.000000
6.4093	0.000000
6.4106	0.000000
6.4119	0.000000
6.4131	0.000000
6.4144	0.000000
6.4157	0.000000
6.4169	0.000000
6.4182	0.000000
6.4195	0.000000
6.4207	0.000000
6.4220	0.000000
6.4233	0.000000
6.4246	0.000000
6.4258	0.000000
6.4271	0.000000
6.4284	0.000000
6.4296	0.000000
6.4309	0.000000
6.4322	0.000000
6.4334	0.000000
6.4347	0.000000
6.4360	0.000000
6.4373	0.000000
6.4385	0.000000
6.4398	0.000000
6.4411	0.000000
6.4423	0.000000
6.4436	0.000000
6.4449	0.000000
6.4461	0.000000
6.4474	0.000000
6.4487	0.000000
6.4500	0.000000
6.4512	0.000000
6.4525	0.000000
6.4538	0.000000
6.4550	0.000000
6.4563	0.000000
6.4576	0.000000
6.4588	0.000000
6.4601	0.000000
6.4614	0.000000
6.4627	0.000000
6.4639	0.000000
6.4652	0.000000
6.4665	0.000000
6.4677	0.000000
6.4690	0.000000
6.4703	0.000000
6.4715	0.000000
6.4728	0.000000
6.4741	0.000000
6.4754	0.000000
6.4766	0.000000
6.4779	0.000000
6.4792	0.000000
6.4804	0.000000
6.4817	0.000000
6.4830	0.000000
6.4842	0.000000
6.4855	0.000000
6.4868	0.000000
6.4881	0.000000
6.4893	0.000000
6.4906	0.000000
6.4919	0.000000
6.4931	0.000000
6.4944	0.000000
6.4957	0.000000
6.4969	0.000000
6.4982	0.000000
6.4995	0.000000
6.5008	0.000000
6.5020	0.000000
6.5033	0.000000
6.5046	0.000000
6.5058	0.000000
6.5071	0.000000
6.5084	0.000000
6.5097	0.000000
6.5109	0.000000
6.5122	0.000000
6.5135	0.000000
6.5147	0.000000
6.5160	0.000000
6.5173	0.000000
6.5185	0.000000
6.5198	0.000000
6.5211	0.000000
6.5224	0.000000
6.5236	0.000000
6.5249	0.000000
6.5262	0.000000
6.5274	0.000000
6.5287	0.000000
6.5300	0.000000
6.5312	0.000000
6.5325	0.000000
6.5338	0.000000
6.5351	0.000000
6.5363	0.000000
6.5376	0.000000
6.5389	0.000000
6.5401	0.000000
6.5414	0.000000
6.5427	0.000000
6.5439	0.000000
6.5452	0.000000
6.5465	0.000000
6.5478	0.000000
6.5490	0.000000
6.5503	0.000000
6.5516	0.000000
6.5528	0.000000
6.5541	0.000000
6.5554	0.000000
6.5566	0.000000
6.5579	0.000000
6.5592	0.000000
6.5605	0.000000
6.5617	0.000000
6.5630	0.000000
6.5643	0.000000
6.5655	0.000000
6.5668	0.000000
6.5681	0.000000
6.5693	0.000000
6.5706	0.000000
6.5719	0.000000
6.5732	0.000000
6.5744	0.000000
6.5757	0.000000
6.5770	0.000000
6.5782	0.000000
6.5795	0.000000
6.5808	0.000000
6.5820	0.000000
6.5833	0.000000
6.5846	0.000000
6.5859	0.000000
6.5871	0.000000
6.5884	0.000000
6.5897	0.000000
6.5909	0.000000
6.5922	0.000000
6.5935	0.000000
6.5947	0.000000
6.5960	0.000000
6.5973	0.000000
6.5986	0.000000
6.5998	0.000000
6.6011	0.000000
6.6024	0.000000
6.6036	0.000000
6.6049	0.000000
6.6062	0.000000
6.6075	0.000000
6.6087	0.000000
6.6100	0.000000
6.6113	0.000000
6.6125	0.000000
6.6138	0.000000
6.6151	0.000000
6.6163	0.000000
6.6176	0.000000
6.6189	0.000000
6.6202	0.000000
6.6214	0.000000
6.6227	0.000000
6.6240	0.000000
6.6252	0.000000
6.6265	0.000000
6.6278	0.000000
6.6290	0.000000
6.6303	0.000000
6.6316	0.000000
6.6329	0.000000
6.6341	0.000000
6.6354	0.000000
6.6367	0.000000
6.6379	0.000000
6.6392	0.000000
6.6405	0.000000
6.6417	0.000000
6.6430	0.000000
6.6443	0.000000
6.6456	0.000000
6.6468	0.000000
6.6481	0.000000
6.6494	0.000001
6.6506	0.000001
6.6519	0.000001
6.6532	0.000001
6.6544	0.000001
6.6557	0.000001
6.6570	0.000001
6.6583	0.000001
6.6595	0.000001
6.6608	0.000001
6.6621	0.000001
6.6633	0.000001
6.6646	0.000001
6.6659	0.000001
6.6671	0.000001
6.6684	0.000001
6.6697	0.000001
6.6710	0.000001
6.6722	0.000001
6.6735	0.000001
6.6748	0.000001
6.6760	0.000001
6.6773	0.000001
6.6786	0.000001
6.6798	0.000001
6.6811	0.000001
6.6824	0.000001
6.6837	0.000001
6.6849	0.000001
6.6862	0.000001
6.6875	0.000001
6.6887	0.000001
6.6900	0.000001
6.6913	0.000001
6.6925	0.000001
6.6938	0.000001
6.6951	0.000001
6.6964	0.000001
6.6976	0.000001
6.6989	0.000001
6.7002	0.000001
6.7014	0.000001
6.7027	0.000001
6.7040	0.000001
6.7053	0.000001
6.7065	0.000001
6.7078	0.000001
6.7091	0.000001
6.7103	0.000001
6.7116	0.000001
6.7129	0.000001
6.7141	0.000001
6.7154	0.000001
6.7167	0.000001
6.7180	0.000001
6.7192	0.000001
6.7205	0.000001
6.7218	0.000001
6.7230	0.000001
6.7243	0.000001
6.7256	0.000001
6.7268	0.000001
6.7281	0.000001
6.7294	0.000001
6.7307	0.000001
6.7319	0.000001
6.7332	0.000001
6.7345	0.000001
6.7357	0.000001
6.7370	0.000001
6.7383	0.000001
6.7395	0.000001
6.7408	0.000001
6.7421	0.000001
6.7434	0.000001
6.7446	0.000002
6.7459	0.000002
6.7472	0.000002
6.7484	0.000002
6.7497	0.000002
6.7510	0.000002
6.7522	0.000002
6.7535	0.000002
6.7548	0.000002
6.7561	0.000002
6.7573	0.000002
6.7586	0.000002
6.7599	0.000002
6.7611	0.000002
6.7624	0.000002
6.7637	0.000002
6.7649	0.000002
6.7662	0.000002
6.7675	0.000002
6.7688	0.000002
6.7700	0.000002
6.7713	0.000002
6.7726	0.000002
6.7738	0.000002
6.7751	0.000002
6.7764	0.000002
6.7776	0.000002
6.7789	0.000002
6.7802	0.000002
6.7815	0.000002
6.7827	0.000002
6.7840	0.000002
6.7853	0.000002
6.7865	0.000002
6.7878	0.000002
6.7891	0.000003
6.7903	0.000003
6.7916	0.000003
6.7929	0.000003
6.7942	0.000003
6.7954	0.000003
6.7967	0.000003
6.7980	0.000003
6.7992	0.000003
6.8005	0.000003
6.8018	0.000003
6.8031	0.000003
6.8043	0.000003
6.8056	0.000003
6.8069	0.000003
6.8081	0.000003
6.8094	0.000003
6.8107	0.000003
6.8119	0.000003
6.8132	0.000003
6.8145	0.000003
6.8158	0.000003
6.8170	0.000003
6.8183	0.000003
6.8196	0.000004
6.8208	0.000004
6.8221	0.000004
6.8234	0.000004
6.8246	0.000004
6.8259	0.000004
6.8272	0.000004
6.8285	0.000004
6.8297	0.000004
6.8310	0.000004
6.8323	0.000004
6.8335	0.000004
6.8348	0.000004
6.8361	0.000004
6.8373	0.000004
6.8386	0.000004
6.8399	0.000004
6.8412	0.000004
6.8424	0.000005
6.8437	0.000005
6.8450	0.000005
6.8462	0.000005
6.8475	0.000005
6.8488	0.000005
6.8500	0.000005
6.8513	0.000005
6.8526	0.000005
6.8539	0.000005
6.8551	0.000005
6.8564	0.000005
6.8577	0.000005
6.8589	0.000005
6.8602	0.000005
6.8615	0.000006
6.8627	0.000006
6.8640	0.000006
6.8653	0.000006
6.8666	0.000006
6.8678	0.000006
6.8691	0.000006
6.8704	0.000006
6.8716	0.000006
6.8729	0.000006
6.8742	0.000006
6.8754	0.000006
6.8767	0.000007
6.8780	0.000007
6.8793	0.000007
6.8805	0.000007
6.8818	0.000007
6.8831	0.000007
6.8843	0.000007
6.8856	0.000007
6.8869	0.000007
6.8881	0.000007
6.8894	0.000007
6.8907	0.000008
6.8920	0.000008
6.8932	0.000008
6.8945	0.000008
6.8958	0.000008
6.8970	0.000008
6.8983	0.000008
6.8996	0.000008
6.9009	0.000008
6.9021	0.000009
6.9034	0.000009
6.9047	0.000009
6.9059	0.000009
6.9072	0.000009
6.9085	0.000009
6.9097	0.000009
6.9110	0.000009
6.9123	0.000010
6.9136	0.000010
6.9148	0.000010
6.9161	0.000010
6.9174	0.000010
6.9186	0.000010
6.9199	0.000010
6.9212	0.000010
6.9224	0.000011
6.9237	0.000011
6.9250	0.000011
6.9263	0.000011
6.9275	0.000011
6.9288	0.000011
6.9301	0.000012
6.9313	0.000012
6.9326	0.000012
6.9339	0.000012
6.9351	0.000012
6.9364	0.000012
6.9377	0.000012
6.9390	0.000013
6.9402	0.000013
6.9415	0.000013
6.9428	0.000013
6.9440	0.000013
6.9453	0.000013
6.9466	0.000014
6.9478	0.000014
6.9491	0.000014
6.9504	0.000014
6.9517	0.000014
6.9529	0.000015
6.9542	0.000015
6.9555	0.000015
6.9567	0.000015
6.9580	0.000015
6.9593	0.000016
6.9605	0.000016
6.9618	0.000016
6.9631	0.000016
6.9644	0.000016
6.9656	0.000017
6.9669	0.000017
6.9682	0.000017
6.9694	0.000017
6.9707	0.000018
6.9720	0.000018
6.9732	0.000018
6.9745	0.000018
6.9758	0.000018
6.9771	0.000019
6.9783	0.000019
6.9796	0.000019
6.9809	0.000019
6.9821	0.000020
6.9834	0.000020
6.9847	0.000020
6.9859	0.000021
6.9872	0.000021
6.9885	0.000021
6.9898	0.000021
6.9910	0.000022
6.9923	0.000022
6.9936	0.000022
6.9948	0.000022
6.9961	0.000023
6.9974	0.000023
6.9986	0.000023
6.9999	0.000024
7.0012	0.000024
7.0025	0.000024
7.0037	0.000025
7.0050	0.000025
7.0063	0.000025
7.0075	0.000026
7.0088	0.000026
7.0101	0.000026
7.0114	0.000027
7.0126	0.000027
7.0139	0.000027
7.0152	0.000028
7.0164	0.000028
7.0177	0.000028
7.0190	0.000029
7.0202	0.000029
7.0215	0.000029
7.0228	0.000030
7.0241	0.000030
7.0253	0.000031
7.0266	0.000031
7.0279	0.000031
7.0291	0.000032
7.0304	0.000032
7.0317	0.000033
7.0329	0.000033
7.0342	0.000033
7.0355	0.000034
7.0368	0.000034
7.0380	0.000035
7.0393	0.000035
7.0406	0.000036
7.0418	0.000036
7.0431	0.000037
7.0444	0.000037
7.0456	0.000037
7.0469	0.000038
7.0482	0.000038
7.0495	0.000039
7.0507	0.000039
7.0520	0.000040
7.0533	0.000040
7.0545	0.000041
7.0558	0.000041
7.0571	0.000042
7.0583	0.000042
7.0596	0.000043
7.0609	0.000044
7.0622	0.000044
7.0634	0.000045
7.0647	0.000045
7.0660	0.000046
7.0672	0.000046
7.0685	0.000047
7.0698	0.000047
7.0710	0.000048
7.0723	0.000049
7.0736	0.000049
7.0749	0.000050
7.0761	0.000051
7.0774	0.000051
7.0787	0.000052
7.0799	0.000052
7.0812	0.000053
7.0825	0.000054
7.0837	0.000054
7.0850	0.000055
7.0863	0.000056
7.0876	0.000057
7.0888	0.000057
7.0901	0.000058
7.0914	0.000059
7.0926	0.000059
7.0939	0.000060
7.0952	0.000061
7.0964	0.000062
7.0977	0.000062
7.0990	0.000063
7.1003	0.000064
7.1015	0.000065
7.1028	0.000065
7.1041	0.000066
7.1053	0.000067
7.1066	0.000068
7.1079	0.000069
7.1092	0.000070
7.1104	0.000070
7.1117	0.000071
7.1130	0.000072
7.1142	0.000073
7.1155	0.000074
7.1168	0.000075
7.1180	0.000076
7.1193	0.000077
7.1206	0.000078
7.1219	0.000079
7.1231	0.000080
7.1244	0.000081
7.1257	0.000082
7.1269	0.000083
7.1282	0.000084
7.1295	0.000085
7.1307	0.000086
7.1320	0.000087
7.1333	0.000088
7.1346	0.000089
7.1358	0.000090
7.1371	0.000091
7.1384	0.000092
7.1396	0.000093
7.1409	0.000094
7.1422	0.000095
7.1434	0.000097
7.1447	0.000098
7.1460	0.000099
7.1473	0.000100
7.1485	0.000101
7.1498	0.000103
7.1511	0.000104
7.1523	0.000105
7.1536	0.000106
7.1549	0.000108
7.1561	0.000109
7.1574	0.000110
7.1587	0.000111
7.1600	0.000113
7.1612	0.000114
7.1625	0.000115
7.1638	0.000117
7.1650	0.000118
7.1663	0.000120
7.1676	0.000121
7.1688	0.000123
7.1701	0.000124
7.1714	0.000125
7.1727	0.000127
7.1739	0.000128
7.1752	0.000130
7.1765	0.000132
7.1777	0.000133
7.1790	0.000135
7.1803	0.000136
7.1815	0.000138
7.1828	0.000140
7.1841	0.000141
7.1854	0.000143
7.1866	0.000145
7.1879	0.000146
7.1892	0.000148
7.1904	0.000150
7.1917	0.000151
7.1930	0.000153
7.1942	0.000155
7.1955	0.000157
7.1968	0.000159
7.1981	0.000161
7.1993	0.000162
7.2006	0.000164
7.2019	0.000166
7.2031	0.000168
7.2044	0.000170
7.2057	0.000172
7.2070	0.000174
7.2082	0.000176
7.2095	0.000178
7.2108	0.000180
7.2120	0.000183
7.2133	0.000185
7.2146	0.000187
7.2158	0.000189
7.2171	0.000191
7.2184	0.000193
7.2197	0.000196
7.2209	0.000198
7.2222	0.000200
7.2235	0.000203
7.2247	0.000205
7.2260	0.000207
7.2273	0.000210
7.2285	0.000212
7.2298	0.000214
7.2311	0.000217
7.2324	0.000219
7.2336	0.000222
7.2349	0.000225
7.2362	0.000227
7.2374	0.000230
7.2387	0.000232
7.2400	0.000235
7.2412	0.000238
7.2425	0.000240
7.2438	0.000243
7.2451	0.000246
7.2463	0.000249
7.2476	0.000252
7.2489	0.000255
7.2501	0.000257
7.2514	0.000260
7.2527	0.000263
7.2539	0.000266
7.2552	0.000269
7.2565	0.000272
7.2578	0.000276
7.2590	0.000279
7.2603	0.000282
7.2616	0.000285
7.2628	0.000288
7.2641	0.000292
7.2654	0.000295
7.2666	0.000298
7.2679	0.000302
7.2692	0.000305
7.2705	0.000308
7.2717	0.000312
7.2730	0.000315
7.2743	0.000319
7.2755	0.000323
7.2768	0.000326
7.2781	0.000330
7.2793	0.000334
7.2806	0.000337
7.2819	0.000341
7.2832	0.000345
7.2844	0.000349
7.2857	0.000353
7.2870	0.000357
7.2882	0.000361
7.2895	0.000365
7.2908	0.000369
7.2920	0.000373
7.2933	0.000377
7.2946	0.000381
7.2959	0.000385
7.2971	0.000390
7.2984	0.000394
7.2997	0.000398
7.3009	0.000403
7.3022	0.000407
7.3035	0.000412
7.3048	0.000416
7.3060	0.000421
7.3073	0.000426
7.3086	0.000430
7.3098	0.000435
7.3111	0.000440
7.3124	0.000445
7.3136	0.000450
7.3149	0.000455
7.3162	0.000460
7.3175	0.000465
7.3187	0.000470
7.3200	0.000475
7.3213	0.000480
7.3225	0.000485
7.3238	0.000491
7.3251	0.000496
7.3263	0.000502
7.3276	0.000507
7.3289	0.000513
7.3302	0.000518
7.3314	0.000524
7.3327	0.000530
7.3340	0.000535
7.3352	0.000541
7.3365	0.000547
7.3378	0.000553
7.3390	0.000559
7.3403	0.000565
7.3416	0.000571
7.3429	0.000577
7.3441	0.000584
7.3454	0.000590
7.3467	0.000596
7.3479	0.000603
7.3492	0.000609
7.3505	0.000616
7.3517	0.000623
7.3530	0.000629
7.3543	0.000636
7.3556	0.000643
7.3568	0.000650
7.3581	0.000657
7.3594	0.000664
7.3606	0.000671
7.3619	0.000678
7.3632	0.000685
7.3644	0.000693
7.3657	0.000700
7.3670	0.000708
7.3683	0.000715
7.3695	0.000723
7.3708	0.000731
7.3721	0.000738
7.3733	0.000746
7.3746	0.000754
7.3759	0.000762
7.3771	0.000770
7.3784	0.000778
7.3797	0.000787
7.3810	0.000795
7.3822	0.000804
7.3835	0.000812
7.3848	0.000821
7.3860	0.000829
7.3873	0.000838
7.3886	0.000847
7.3898	0.000856
7.3911	0.000865
